fips,state,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop,per_dem_2016,per_gop_2016
31141,NE,33363,81,2.6,63656,10.6,-9.1,22.1,22.2,239.2,0.185947177333,0.773403573717
31143,NE,5278,-66,2.3,59815,11.8,-8.5,22.7,21.1,239.2,0.161938534279,0.795508274232
31145,NE,10726,-24,2.4,49034,14.5,-6,23.6,18.8,239.2,0.126062043074,0.832246591583
31147,NE,7937,-44,3,47573,17.8,-5.7,23.4,18.2,239.2,0.21767594108,0.732133115112
31149,NE,1360,-62,2.4,48260,23.6,-10,21.2,20.9,239.2,0.0882723833544,0.866330390921
31151,NE,14350,-7,3,54569,14.6,-7.8,22.6,14.3,239.2,0.339937434828,0.594160583942
31153,NE,184459,2781,2.7,79358,6.4,-8.2,23.1,40.1,239.2,0.356179529705,0.574034789987
31155,NE,21303,284,2.7,67897,8.3,-8.4,23.1,25.4,239.2,0.236742781657,0.706359690508
31157,NE,35989,-224,3.2,50247,19,-5.4,21.8,22.4,239.2,0.226772220223,0.716228859302
31159,NE,17318,116,2.6,71024,7.3,-8.2,22.7,29.2,239.2,0.24258447253,0.702992004127
31161,NE,5190,-88,2.6,43819,26.5,-8.9,20.9,23.6,239.2,0.111500974659,0.854580896686
31163,NE,3038,-52,2.6,47499,21.2,-8.1,21.9,18.2,239.2,0.217643271088,0.73599484868
31165,NE,1187,-14,2.6,50861,26.8,-8.3,20.4,26.6,239.2,0.108603667137,0.849083215797
31167,NE,5970,-7,2.5,66228,10.5,-10.1,21.7,16.6,239.2,0.151746724891,0.790756914119
31169,NE,5039,3,2.2,51299,14.8,-6.2,23.2,19.8,239.2,0.187523918867,0.762724837352
31171,NE,720,-10,3,48275,23.4,-9.2,21.2,24,239.2,0.077519379845,0.888888888889
31173,NE,7303,78,4,45405,32.7,-10.3,21.6,16.7,239.2,0.448989650074,0.499260719566
31175,NE,4190,-40,2.9,48604,16.1,-8.6,21.6,22.8,239.2,0.155156537753,0.814917127072
31177,NE,20667,316,2.8,77838,7,-9.1,22.7,30.3,239.2,0.246220710506,0.696712018141
31179,NE,9403,143,2.4,55970,9.9,-10.8,21.5,34.5,239.2,0.221390374332,0.715240641711
31181,NE,3533,13,2.8,45058,16.3,-6.9,23.8,22.6,239.2,0.181387077653,0.782454060462
31183,NE,805,-11,2.5,53369,19.6,-9.4,21.4,17.3,239.2,0.135076252723,0.821350762527
31185,NE,13772,2,2.5,61478,12,-7.9,22.7,28.1,239.2,0.188778772379,0.749040920716
32001,NV,24440,451,3.9,58429,18,0.4,23,17.5,213.5,0.202084857352,0.71580102414
32003,NV,2231647,48337,4.8,57155,19.7,5.5,30.8,23.9,213.5,0.523983533245,0.417510102284
32005,NV,48467,449,4.3,70495,11.8,-1.6,20.6,28.9,213.5,0.303290158229,0.624520110509
32007,NV,52460,89,3.3,79134,10.1,-3.9,19.7,18.2,213.5,0.183337826908,0.730223779995
32009,NV,826,-17,4.8,50179,20.6,0,24.4,16.5,213.5,0.1536643026,0.777777777778
32011,NV,2003,53,2.7,70036,9.6,-3.9,20.6,11.7,213.5,0.0866510538642,0.846604215457
32013,NV,16786,84,3.4,72873,17.5,-1.6,22.1,16.3,213.5,0.215451577802,0.702782527592
32015,NV,5575,-29,3.7,79278,13.7,-2.3,21.4,11.6,213.5,0.167012018235,0.757563199337
32017,NV,5201,19,4.5,55504,16.4,0.3,25,17.7,213.5,0.133677298311,0.783771106942
32019,NV,55808,1893,5.4,59732,18,0.1,22.6,14,213.5,0.258648261931,0.673554414612
32021,NV,4514,60,5.5,44438,27,-0.8,22.9,14.4,213.5,0.318978467702,0.590385578368
32023,NV,45346,1295,5.7,47031,25.9,-0.6,23.4,11.5,213.5,0.260055124541,0.679869334422
32027,NV,6666,193,4.1,42522,18.1,-0.2,23.2,14.8,213.5,0.216952573158,0.707870837538
32029,NV,4029,26,4.4,68236,11.6,-0.9,22.3,28.7,213.5,0.293979671618,0.631743549648
32031,NV,465735,8402,3.6,63636,13.5,-1.7,21.6,30.5,213.5,0.463642358158,0.451682418937
32033,NV,9475,-124,3.7,58942,15.6,-4.1,20.7,14.9,213.5,0.187384044527,0.721706864564
32510,NV,55414,806,4.7,56382,16.9,-1.1,21.3,22.3,213.5,0.38415414135,0.524664214902
33001,NH,61022,177,2.5,64777,11.6,-5.3,19.6,32.4,315.1,0.392229121931,0.560472404387
33003,NH,48779,670,2.5,59413,14.3,-6.7,18.6,33.6,315.1,0.44685682827,0.503561229054
33005,NH,76493,308,2.5,60251,12.9,-4.3,19.4,32.6,315.1,0.537098344693,0.410808179163
33007,NH,31589,5,3.2,44259,21,-9.2,16.9,18.1,315.1,0.429891838741,0.521206161914
33009,NH,89786,-161,2.1,65163,12.5,-7,17.8,40.5,315.1,0.569459702387,0.379706381704
33011,NH,415247,2090,2.6,78714,10,-3.4,20.3,37.3,315.1,0.472832847471,0.474845932524
33013,NH,151132,963,2.2,74351,9,-4.8,19.8,35.6,315.1,0.490327144983,0.459539899002
33015,NH,309176,1895,2.8,93645,6.7,-3.1,20.7,40.7,315.1,0.446881372029,0.505276388928
33017,NH,130090,669,2.3,69919,10.9,-4.6,20.1,35.6,315.1,0.513766600901,0.428045584381
33019,NH,43144,75,2.1,60034,15.2,-5.7,18.7,26.8,315.1,0.461970046604,0.488484683951
34001,NJ,265429,-899,5.9,60826,19.1,2.6,24.1,27.4,306.5,0.515160112731,0.452836255651
34003,NJ,936692,3123,3.4,100181,8.2,0.9,23.5,48.3,306.5,0.54497415129,0.425090828591
34005,NJ,445384,188,3.8,84470,7.9,2.6,24.1,37.5,306.5,0.555731634767,0.407917410302
34007,NJ,507078,735,4.6,67135,18.4,2.4,24.4,31.8,306.5,0.645876146019,0.32217821872
34009,NJ,92560,-624,8.4,62175,15.5,3,24.2,31.5,306.5,0.385033591731,0.583710594315
34011,NJ,150972,-776,6.5,51790,21.8,2.7,24.3,14.7,306.5,0.510109774039,0.456693952997
34013,NJ,799767,3859,5.2,62875,21,1.1,23.5,34.8,306.5,0.770596515103,0.206995810652
34015,NJ,291408,558,4.2,81315,8.9,2.5,24.6,31.9,306.5,0.479485215481,0.483777495159
34017,NJ,676061,3139,3.9,73337,22.3,2,24.3,40.9,306.5,0.744594762318,0.226461462083
34019,NJ,124714,86,3.3,112335,4,0.2,22.8,52,306.5,0.407993539429,0.546385764076
34021,NJ,369811,1209,3.7,79979,13.7,1.8,23.8,42,306.5,0.66312653893,0.301446240059
34023,NJ,829685,2001,3.6,87666,11.2,1.8,23.7,42.7,306.5,0.583323899416,0.385544171961
34025,NJ,621354,-973,3.7,99223,9.1,1.8,23.8,44.9,306.5,0.43607171064,0.530718454831
34027,NJ,494228,3,3.3,112396,5,-0.4,22.1,53.6,306.5,0.459867067447,0.503825628496
34029,NJ,601651,6181,4.3,68483,16.1,2.2,23.7,29.2,306.5,0.315283213658,0.655270578446
34031,NJ,503310,-384,5.1,71959,21.9,-0.4,22.4,28.1,306.5,0.595497596497,0.378045362482
34033,NJ,62607,-231,5.4,64524,16.2,2.6,24.7,20.9,306.5,0.402669404517,0.556331279945
34035,NJ,331164,464,3.4,119731,5.2,0.9,23.2,54.5,306.5,0.543530265998,0.419062684361
34037,NJ,140799,-386,4,92284,5.9,-1.5,21.3,34.9,306.5,0.32672623883,0.629379907934
34039,NJ,558067,2794,4.3,80737,10.7,1.6,23.7,35.1,306.5,0.662816509789,0.308052054607
34041,NJ,105779,-90,3.8,77571,8.9,-0.7,22,31.8,306.5,0.350749349738,0.606766855208
35001,NM,678701,15,4.5,51372,22.2,2.9,24,33.9,244.8,0.526048595388,0.347860565254
35003,NM,3578,11,6.4,34777,40.2,0.5,19.7,22.2,244.8,0.2104743083,0.717885375494
35005,NM,64689,-464,4.9,43527,24.1,7.4,27.7,17.8,244.8,0.274319162657,0.638374919391
35006,NM,26746,-149,6.3,38097,34.3,-0.2,20.8,13.4,244.8,0.4665830721,0.398620689655
35007,NM,12110,-96,4.9,41592,30.2,-0.4,19.8,20.5,244.8,0.401821286283,0.487383798141
35009,NM,49437,-405,4.1,47202,25.6,5.4,26.6,19.8,244.8,0.245837761247,0.66950053135
35011,NM,1781,-32,4.6,35087,36.3,6.3,27,9.8,244.8,0.212624584718,0.683277962348
35013,NM,217522,1336,5.7,38409,33.3,7.9,28.1,27.5,244.8,0.541558479026,0.361995845595
35015,NM,57900,695,3.3,58320,17.8,9.3,29.3,15.9,244.8,0.256517953183,0.672232751114
35017,NM,27346,-346,4.9,38341,30.3,4.8,24.4,27.3,244.8,0.492836222592,0.415657405209
35019,NM,4341,-68,5.5,29515,29.4,4.5,25,11.6,244.8,0.53178551686,0.326699834163
35021,NM,655,-32,5.3,37544,20.3,3.4,24.7,24.3,244.8,0.296015180266,0.590132827324
35023,NM,4240,-65,3.8,39882,36.6,6.6,26.7,14.2,244.8,0.424836601307,0.493464052288
35025,NM,69611,554,4.1,51656,18.2,8,28.4,13,244.8,0.223213771662,0.708503655939
35027,NM,19556,73,4.6,45095,29.3,4.4,23.9,29.3,244.8,0.262985546522,0.664972899729
35028,NM,19101,297,3.4,124947,3.1,-1.6,20,66.5,244.8,0.521860019175,0.319175455417
35029,NM,23963,-185,11.9,30570,37.8,7,27.9,12.2,244.8,0.44099378882,0.48005521049
35031,NM,72290,-284,7.1,33976,42.8,-0.8,21.6,11.6,244.8,0.633062382762,0.235342215382
35033,NM,4506,-36,6.1,34491,31.8,0.6,20.3,11.2,244.8,0.631123919308,0.272540139975
35035,NM,66781,583,4.9,42701,29.6,6.4,25.6,19,244.8,0.307241800774,0.598696272153
35037,NM,8253,-57,4.8,33085,37.7,5.4,26.6,15.8,244.8,0.286197183099,0.621971830986
35039,NM,39006,-185,5.2,41511,28.7,-3.3,19.5,18.5,244.8,0.645628766845,0.24263560642
35041,NM,18743,-162,4.3,41700,27.6,6.3,27,25.1,244.8,0.246797608881,0.660119555935
35043,NM,145179,2555,5,57036,15.9,0.3,22.2,30,244.8,0.452250111392,0.424905523376
35045,NM,125043,-1859,5.8,46578,26.9,-0.3,23.8,15.2,244.8,0.28203887765,0.613048641041
35047,NM,27591,-191,5.9,35292,34.1,3.1,23.6,22.7,244.8,0.679891202401,0.215906959295
35049,NM,150056,439,4.1,60187,17.7,0.6,21.7,40.9,244.8,0.712822122656,0.20259125025
35051,NM,10968,-122,7.1,31741,42.5,5.9,25.5,20.5,244.8,0.311951647495,0.584519399493
35053,NM,16735,-150,5.3,33989,36,3.6,23.6,21.2,244.8,0.484754292481,0.383658969805
35055,NM,32835,-27,6.5,38405,28.6,-3.8,17.6,28,244.8,0.699973460722,0.179538216561
35057,NM,15591,-2,7.6,39123,35.4,1.9,22.4,15.6,244.8,0.2832,0.5912
35059,NM,4118,-70,3.3,40426,27.2,1.3,23.3,12.7,244.8,0.188388625592,0.719194312796
35061,NM,76456,462,5.5,46365,24.2,3.9,24.9,17.1,244.8,0.395246800731,0.481718464351
36001,NY,307117,-600,3.7,64536,15.3,-3.2,20.4,41.3,375.1,0.5951338703,0.352002483207
36003,NY,46430,-258,5.6,46262,22.8,-3.4,18.9,20.2,375.1,0.261410788382,0.684471977091
36005,NY,1432132,-7593,5.7,38566,37.6,1.8,24.3,19.8,375.1,0.887269859582,0.0959267897798
36007,NY,191659,-1300,4.9,50928,23.9,-3.1,19.2,28.3,375.1,0.45342982603,0.49032282988
36009,NY,76840,-405,5.3,48017,24.4,-3.7,18.7,19.1,375.1,0.30099098788,0.644591001692
36011,NY,77145,-318,4.5,52945,17.6,-3.2,19.4,22.3,375.1,0.405059089098,0.537578010888
36013,NY,127939,-670,5,45689,27,-3.1,19.9,21.7,375.1,0.349952410846,0.595735201798
36015,NY,84254,-620,4.7,52565,20,-2.7,19.8,23.9,375.1,0.373369483356,0.573128483205
36017,NY,47536,-254,4.7,50312,22.3,-3.7,18.6,18.3,375.1,0.328106884558,0.608623640479
36019,NY,80695,128,4.4,55517,16.9,-7.9,18.8,22.9,375.1,0.473817746141,0.464479526394
36021,NY,59916,-492,3.3,64916,16.4,-2.6,20.8,31.3,375.1,0.481489634929,0.46802421574
36023,NY,47823,-13,5.1,51751,18.4,-3.9,18.3,26.9,375.1,0.432913590968,0.49972861485
36025,NY,44527,-493,4.8,47382,26.2,-3.9,18.2,21.9,375.1,0.327652154348,0.619417257284
36027,NY,293718,268,3.7,79604,11,-1.5,21.7,35.2,375.1,0.473165334154,0.483889217048
36029,NY,919719,925,4.4,56375,19.2,-3.4,20.2,33.7,375.1,0.501150690936,0.453536613368
36031,NY,37300,-211,4.9,54376,16.1,-7.7,17.3,27.6,375.1,0.448305590556,0.482459049009
36033,NY,50293,-151,5.2,48722,22.1,-7.8,17.5,19.4,375.1,0.43022181146,0.504092949564
36035,NY,53591,-186,5.1,51388,19.8,-5.4,18.9,17.8,375.1,0.296733629811,0.652200582733
36037,NY,57511,-305,4.2,58925,14.1,-3.8,19.9,21.5,375.1,0.283939009933,0.653476679066
36039,NY,47491,17,4.5,54514,17.9,-3.6,19.2,22.1,375.1,0.337590757327,0.611903121522
36041,NY,4434,-47,6.8,59020,15.5,-7.9,16.4,19.3,375.1,0.279761904762,0.667782738095
36043,NY,61833,-376,4.9,53168,20.1,-6.8,17.5,21,375.1,0.300441037055,0.645645274309
36045,NY,111755,-1308,5.6,52798,16,-5.5,19.4,22.3,375.1,0.358666783411,0.582173189738
36047,NY,2582830,-13555,4.2,60862,26,2.1,24.4,36.5,375.1,0.797387092236,0.179088698169
36049,NY,26447,-129,5.5,52660,18,-6.9,17.6,16.3,375.1,0.27424359969,0.670674941815
36051,NY,63227,-234,4.3,61027,14.1,-2.8,19.9,25.4,375.1,0.334087938016,0.612537065969
36053,NY,70795,-36,4.8,59114,14.3,-4.2,18.7,27,375.1,0.385075934579,0.543990946262
36055,NY,742474,38,4.3,60240,18.9,-3.2,20.6,37.7,375.1,0.543668245024,0.40251558576200003
36057,NY,49455,239,5.1,43799,24.7,-4,20.1,17.5,375.1,0.341839660512,0.606663608212
36059,NY,1358343,679,3.5,115301,7.6,1.7,23.7,45.2,375.1,0.512509818244,0.45940041591
36061,NY,1628701,-1079,3.7,84610,19.7,2,24.4,60.8,375.1,0.871675504931,0.099658757322
36063,NY,210433,-433,5.2,55013,18.5,-3.5,20.7,23.8,375.1,0.382418604651,0.572360465116
36065,NY,229577,-550,4.4,54096,20.1,-5.1,18.9,24.7,375.1,0.366600696266,0.578115313081
36067,NY,461809,18,4,59786,20.2,-3.5,19.7,35.5,375.1,0.536121732426,0.407773413488
36069,NY,109864,255,3.9,62930,11.1,-3.1,19.8,34.5,375.1,0.424492279288,0.51072087949
36071,NY,381951,2148,3.9,75048,17.5,-1.4,21.8,29.8,375.1,0.447855463116,0.512450889146
36073,NY,40612,-147,4.9,52658,17.6,-3.7,20.6,15.9,375.1,0.258760913766,0.69262049994
36075,NY,117898,-528,5.5,53745,23,-4.3,19.4,18.6,375.1,0.353882416935,0.586328815557
36077,NY,59749,-154,4.3,54321,15.9,-4.3,18.2,30.9,375.1,0.403274843641,0.533530229326
36079,NY,98892,-74,3.7,100887,6.6,-0.9,21.9,39.9,375.1,0.392952518897,0.57124428552
36081,NY,2278906,-17959,3.6,68432,15.2,1.9,24.2,31.5,375.1,0.754981093137,0.220965486004
36083,NY,159442,181,3.9,71084,15.5,-3.4,20.2,30.1,375.1,0.45519843615,0.483899319604
36085,NY,476179,663,4.1,79719,15.2,2.1,24.3,33,375.1,0.404051217339,0.571811325945
36087,NY,325695,856,3.7,88960,23.2,0,22.9,40.6,375.1,0.511961143429,0.461082917147
36089,NY,108047,-515,5.6,49356,20,-7.2,18.6,23.6,375.1,0.416993798714,0.52483358935
36091,NY,230163,1061,3.5,83210,7.4,-4.6,19.9,41.4,375.1,0.44717501369,0.490810748494
36093,NY,155350,536,4,63297,17.3,-3.7,20.4,31.4,375.1,0.500900550066,0.442454039494
36095,NY,31097,-139,4.8,57757,16.1,-4.2,18.8,22.3,375.1,0.29803519293,0.644914384913
36097,NY,17912,-13,5.1,50190,21.1,-3.1,19.4,22.3,375.1,0.327792947881,0.614864062686
36099,NY,34300,-27,3.9,54184,19.9,-2.7,19.9,20.9,375.1,0.406615856054,0.527932741416
36101,NY,95796,-453,4.9,54862,18.7,-3.1,19.1,23.1,375.1,0.29226278894,0.653871211529
36103,NY,1481093,-2478,3.9,100075,9.4,1,22.7,35.6,375.1,0.442614907626,0.524840184108
36105,NY,75498,419,4.1,51985,24.4,-2.8,19.2,23.2,375.1,0.414312120412,0.551737145875
36107,NY,48560,-90,4.4,60309,15.2,-2.9,19.3,25.5,375.1,0.333333333333,0.60945709282
36109,NY,102793,115,3.6,57383,13.7,-3.2,19,52.7,375.1,0.6770074443,0.255569979071
36111,NY,178599,-124,3.9,63073,16.2,-2.5,20,32.2,375.1,0.518707703477,0.427334249488
36113,NY,64265,-163,4.6,56694,15.5,-6.3,18.2,30,375.1,0.412289611143,0.5181369704
36115,NY,61197,-292,4.1,55913,16,-4.7,19.7,20.4,375.1,0.367751439668,0.570063836436
36117,NY,90064,-308,4.2,61118,14.6,-3.5,19.8,22.3,375.1,0.338215203017,0.59934969124
36119,NY,967612,-1667,3.9,94521,10.3,0.4,22.8,48.2,375.1,0.649051798386,0.321376675667
36121,NY,40085,-198,4.6,57709,12.2,-4.1,19,16.5,375.1,0.220208845209,0.729975429975
36123,NY,24841,-111,3.8,51089,21.1,-2.9,19.6,24.4,375.1,0.358662952646,0.577158774373
37001,NC,166436,2907,3.7,50480,19.8,7.7,24.9,24,255,0.422557172557,0.552018364518
37003,NC,37353,207,3.2,49138,19.6,7.6,24.1,14.7,255,0.208206096274,0.767641996558
37005,NC,11161,138,4.5,39735,29.8,4.8,20.4,16.7,255,0.249328730341,0.72669735328
37007,NC,24877,-1,4.5,38023,31.5,10.2,26.6,9.6,255,0.556571098711,0.431017894939
37009,NC,27109,306,3.6,41864,26.2,4.4,19.7,19,255,0.264133738602,0.710714285714
37011,NC,17505,0,3.6,41701,25.4,5.1,19.2,20.6,255,0.207196029777,0.772456575682
37013,NC,47079,28,4.6,46411,27.5,10.7,26.3,19.4,255,0.368617314293,0.613500572058
37015,NC,19026,-248,4.9,35433,32,9.3,25.9,13.4,255,0.622281449893,0.370575692964
37017,NC,33190,-278,5.3,36976,44.2,10.8,26.4,15.1,255,0.445975989329,0.540621228483
37019,NC,136744,6009,5.2,60163,20.1,12.1,26.9,28.6,255,0.343721656382,0.6310311501
37021,NC,259103,1918,3,53960,16.8,7.1,21.5,39.2,255,0.557123421086,0.411420966939
37023,NC,90382,255,3.6,44946,20.6,7.9,23.8,16.6,255,0.290398002019,0.683909878314
37025,NC,211342,4618,3.6,69297,12.9,9.1,25.4,31.2,255,0.385134392651,0.584866266675
37027,NC,82029,109,3.8,43328,22.4,7.8,23.6,15.3,255,0.235068677092,0.741292975634
37029,NC,10710,149,3.7,65955,9.9,8.9,26.1,17.9,255,0.256327191739,0.714112168455
37031,NC,69524,605,4.3,55052,15.9,12,26.6,28.4,255,0.265608494271,0.710420108887
37033,NC,22698,66,4.4,45517,28.1,7.2,24.8,15.5,255,0.432620066572,0.547598668569
37035,NC,158652,841,3.5,53738,20,8.3,24.8,21.9,255,0.296207697179,0.676310420038
37037,NC,73139,1891,3.3,73703,14.2,8.4,25.5,41.3,255,0.536156601842,0.435312180143
37039,NC,28383,403,4.4,41262,27.9,7.7,22.8,19.2,255,0.20266955267,0.772799422799
37041,NC,14029,-11,4.4,42618,30.2,9.5,26.1,19.8,255,0.417135621835,0.560354530107
37043,NC,11139,138,4.3,42878,24.2,7.6,22,22.8,255,0.229736618522,0.74681393373
37045,NC,97645,417,4,42728,28.4,8.7,25.1,17.4,255,0.337494619027,0.643315132429
37047,NC,55655,-332,5,36862,36.2,11.6,26.5,13.1,255,0.383052147239,0.603996250852
37049,NC,102912,158,4.2,50748,21.8,11.3,26.2,25.7,255,0.378122904545,0.5960502693
37051,NC,332330,1091,5.1,46779,23.7,9.9,26.6,25,255,0.56689603061,0.406689603061
37053,NC,27072,749,3.6,64426,13.8,8.9,26.2,23.1,255,0.231747565,0.730097399984
37055,NC,36501,386,5.1,64768,13.6,9.6,26.1,33,255,0.372402546162,0.593560944816
37057,NC,166614,1301,3.7,47758,23.2,8.3,24.8,18.5,255,0.240623220807,0.734172996542
37059,NC,42733,364,3.4,60801,15.5,7.9,24.7,22.9,255,0.244871194379,0.726088992974
37061,NC,58856,-6,4.3,42725,30.7,10.8,26,11.1,255,0.397844764817,0.589825736615
37063,NC,316739,4851,3.5,59329,19.3,7.7,25.2,47.5,255,0.789030376703,0.185189613599
37065,NC,52005,-752,6.8,38818,37,9.1,25.6,12.7,255,0.655173812518,0.333387417353
37067,NC,379099,3375,3.8,50112,25.1,7.6,24.6,33.8,255,0.536134346614,0.433559988175
37069,NC,67560,1527,4,57710,20,8.2,25.4,21.3,255,0.428432880744,0.545782890777
37071,NC,222846,3027,3.9,52798,19.2,9.4,25.7,20.6,255,0.326566320938,0.647894004554
37073,NC,11573,58,4,51746,21.1,8.7,25.8,14.4,255,0.445007507508,0.535097597598
37075,NC,8484,-50,5.9,39502,26.3,6.8,21.4,13.5,255,0.185881778212,0.796287249634
37077,NC,60115,741,3.4,58956,19.1,7.3,25.2,22.3,255,0.476485884101,0.501485884101
37079,NC,21012,32,3.9,43591,34.3,10.1,25.9,10.5,255,0.445526020217,0.543866217397
37081,NC,533670,4174,4.1,52166,23.1,7.7,24.7,35.3,255,0.586896587289,0.386616525247
37083,NC,50574,-708,6.1,36760,33.6,8.2,25.6,14.4,255,0.62867248101,0.359872995458
37085,NC,134214,1985,4.6,51225,19.7,9.5,26.2,20.7,255,0.365965965966,0.60678456234
37087,NC,61971,935,3.4,47183,21.8,5.8,19.7,25,255,0.345337577928,0.624883936862
37089,NC,116748,1291,3.2,54012,15.5,7.4,22.1,31.8,255,0.346136243619,0.625506072874
37091,NC,23659,-267,5,38216,31.7,8.4,25.7,14.6,255,0.681782178218,0.30504950495
37093,NC,54764,623,5,47892,25.6,10,26.5,18.4,255,0.53835378495,0.430100296969
37095,NC,5230,-37,8.3,40653,31.9,10.8,26.4,9.4,255,0.420589529256,0.560932688077
37097,NC,178435,2807,3.6,60044,13.6,8.1,24.7,27.5,255,0.302761157977,0.670952717183
37099,NC,43327,135,4.1,44502,21.4,6.6,20.6,30.5,255,0.420128860253,0.539102421684
37101,NC,202675,6252,3.6,60296,16.7,9.4,26,21.8,255,0.332962757087,0.639622485305
37103,NC,9637,35,4.2,43302,28.9,11.4,26.2,13.1,255,0.405040682675,0.583647549117
37105,NC,61452,885,4.3,48984,22.5,9.1,25.9,20.9,255,0.420651645323,0.552155940995
37107,NC,55976,-665,4,40433,37.7,10.7,26,14.5,255,0.460862745098,0.52368627451
37109,NC,83770,1405,3.4,62963,14.6,8.9,25.2,21.4,255,0.249334583893,0.726330198484
37111,NC,45507,343,3.4,43972,21.4,8.3,22.9,16.9,255,0.237510865675,0.74229176254
37113,NC,35285,661,3.9,46426,26.1,7.3,21.4,24.2,255,0.279245500692,0.694220119982
37115,NC,21763,186,3.6,44693,23,7.1,22.1,27.6,255,0.35555352909,0.614171074229
37117,NC,22671,-105,5,43569,30.6,9.8,25.9,16.8,255,0.490550118124,0.495612554843
37119,NC,1093901,16590,3.7,64509,17.5,9.5,25.9,44.8,255,0.632820450638,0.334109225393
37121,NC,15000,21,4.5,43967,23.9,5.6,20,18.8,255,0.199421238047,0.783215903372
37123,NC,27271,-76,4,47757,26.1,9.9,25.8,14.7,255,0.358808629575,0.617521180889
37125,NC,98682,1450,3.8,59471,14.9,9.7,26,36.9,255,0.338206341893,0.634042642316
37127,NC,94016,4,5.1,50122,22.8,8.6,25.5,20.9,255,0.490885444428,0.493401274972
37129,NC,232274,3617,3.7,53419,19.3,12.4,27.3,39.3,255,0.4618391164,0.502726762739
37131,NC,19676,-237,5.1,37233,34.3,7.9,25.7,12.8,255,0.62626780043,0.364306935765
37133,NC,197683,2845,4.7,50531,20.8,12.1,26.6,21.4,255,0.309876454013,0.656419333863
37135,NC,146027,2067,3.3,71920,10.8,7.4,24.8,57.6,255,0.740385819867,0.230151572091
37137,NC,12670,16,4.1,46447,29.3,11.4,26.4,19.4,255,0.35838747785,0.623892498523
37139,NC,39639,163,4.8,46355,28.2,9.1,26.2,20.5,255,0.498408394247,0.476420655506
37141,NC,62162,1394,4.1,54900,21.9,12,26.9,26.4,255,0.335623522459,0.639664598109
37143,NC,13422,-38,4.8,48337,27.6,9.3,26.1,20.4,255,0.347384382108,0.62820318423
37145,NC,39507,112,4.1,50149,23.4,7.1,24.9,15.3,255,0.402631715277,0.575869035901
37147,NC,179914,1297,4.2,43303,26.5,10.2,26,31.8,255,0.523446284371,0.449644791986
37149,NC,20611,93,3.7,50467,20.4,8.8,24.4,31.7,255,0.346451552737,0.628368926606
37151,NC,143351,202,3.7,48372,20.6,8.6,25.2,15.8,255,0.205517566612,0.772710838639
37153,NC,44887,62,5.5,38514,31.1,10.4,26.4,13.9,255,0.440652740127,0.542125126242
37155,NC,131831,-759,5.9,35407,35.6,10.8,26.7,13.2,255,0.465782937091,0.514371166422
37157,NC,90690,-151,4.5,41869,26,7.2,24.7,15,255,0.339754435153,0.639604582588
37159,NC,141262,725,3.9,46864,25.2,8.6,24.8,18.7,255,0.304511874188,0.671993404991
37161,NC,66826,258,5.1,42831,28.3,8.8,24.6,17.3,255,0.250335976347,0.728867087757
37163,NC,63626,193,4,42807,33,10.1,26,12.8,255,0.409002262267,0.575746938139
37165,NC,34810,-362,7.4,36730,41.8,10.6,26.8,15.5,255,0.529651458925,0.452011933348
37167,NC,62075,624,3.6,51491,19.2,9.8,25.8,15.8,255,0.237954568605,0.739805099997
37169,NC,45467,-230,3.6,50826,18.2,7.1,24.3,13.3,255,0.209404021279,0.765305202416
37171,NC,71948,-170,3.5,46342,23.6,6.7,23.6,16.8,255,0.234911410795,0.742033288065
37173,NC,14245,-21,4.3,43121,22.9,6.3,20.3,16,255,0.3654296222,0.594617184888
37175,NC,34215,390,3.8,51398,22.6,7.3,21.4,31.5,255,0.373853211009,0.598681192661
37177,NC,4131,-52,6.3,36765,35.1,9.9,26.3,9.7,255,0.414705882353,0.569411764706
37179,NC,235908,4484,3.4,80428,9.4,9.8,26.2,34.8,255,0.328690296923,0.639648248967
37181,NC,44582,270,5.7,40263,35.8,7.4,25.3,12.9,255,0.615727153122,0.369598218804
37183,NC,1092305,20419,3.4,80169,10.4,8.6,25.6,51.8,255,0.583929619916,0.378923161232
37185,NC,19807,-62,5.9,38430,30.1,7.6,25.5,15.5,255,0.658698014423,0.326187888966
37187,NC,11859,-160,5.9,36042,38.7,10,26.1,11.3,255,0.570727718724,0.41864268193
37189,NC,55945,857,3.5,48489,15.3,5.1,19.8,41.6,255,0.485001216587,0.469985053356
37191,NC,123248,-9,4.3,41572,31.5,9.9,25.9,19.5,255,0.431920359666,0.549132947977
37193,NC,68557,93,3.7,44080,31.6,7.3,23.5,15.5,255,0.213850343665,0.765562183893
37195,NC,81455,-112,6.1,44015,31.1,9.3,25.8,19.6,255,0.519431809113,0.463118133695
37197,NC,37543,-100,3.4,49070,20.5,7.3,24.3,11.3,255,0.180979827089,0.796253602305
37199,NC,17903,191,3.6,44756,26.3,5.8,19.8,20,255,0.324327079935,0.649163947798
38001,ND,2294,-36,2.1,53162,12.8,-17.9,18.9,28.6,237.6,0.179104477612,0.749585406302
38003,ND,10542,-134,2.7,54984,12.7,-18.7,18.1,27.2,237.6,0.304016752332,0.600799543118
38005,ND,6962,27,3.9,42407,40.4,-20.2,18.3,15.6,237.6,0.434020618557,0.477835051546
